id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
60920935,2020-09-26 2:37:39 PM PDT,2020-09-26,2020-09-26 16:37:39 -0500,Pacific Time (US & Canada),2556473,yzgncx,2020-09-26 22:28:55 -0500,2020-09-26 23:13:55 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/60920935,https://inaturalist-open-data.s3.amazonaws.com/photos/97439840/medium.jpeg?1601177341,,"",,1,0,false,2,"Morgan Hill, CA 95037, USA",37.16383975,-121.6278609722,,,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
60954640,Sun Sep 27 2020 09:17:00 GMT-0400 (EDT),2020-09-27,2020-09-27 08:17:00 -0500,Eastern Time (US & Canada),2806607,ksabath,2020-09-27 08:17:04 -0500,2020-10-23 23:14:40 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/60954640,https://inaturalist-open-data.s3.amazonaws.com/photos/97496958/medium.jpg?1601212636,,"",,2,0,false,3,"Jefferson Valley, Shrub Oak, NY, US",41.3390539708,-73.8039645558,15,15,,,false,,,autumn olive,Elaeagnus umbellata,autumn olive,Plantae,64697
60973743,2020/09/20 10:32 AM PDT,2020-09-20,2020-09-20 12:32:00 -0500,Pacific Time (US & Canada),2991,sea-kangaroo,2020-09-27 10:54:20 -0500,2020-12-03 08:28:18 -0600,research,CC-BY,https://www.inaturalist.org/observations/60973743,https://inaturalist-open-data.s3.amazonaws.com/photos/97527890/medium.jpeg?1601221954,,valley oak,,1,0,false,,"Coyote Point County Park, California, USA",37.5872144,-122.3182549,7,7,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
61008985,2020/09/27 9:21 AM PDT,2020-09-27,2020-09-27 11:21:00 -0500,Pacific Time (US & Canada),828394,andreacala,2020-09-27 14:58:01 -0500,2021-01-27 21:11:20 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/61008985,https://inaturalist-open-data.s3.amazonaws.com/photos/97585568/medium.jpeg?1601236625,,"",,2,0,false,,"King Gillette Ranch, Mulholland Highway, Calabasas, CA, USA",34.100433036,-118.7052900505,15,15,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61023257,2020-09-26 9:54:15 AM PDT,2020-09-26,2020-09-26 11:54:15 -0500,Pacific Time (US & Canada),384126,cathy014,2020-09-27 16:33:49 -0500,2020-10-22 21:28:06 -0500,research,,https://www.inaturalist.org/observations/61023257,https://static.inaturalist.org/photos/97608493/medium.jpeg?1601242436,,"",,1,0,false,2,"Palo Alto, CA 94304, USA",37.38147969,-122.17527586,3,3,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61041135,Thu Sep 24 2020 09:45:26 GMT-0700 (PDT),2020-09-24,2020-09-24 11:45:26 -0500,Pacific Time (US & Canada),1561961,keithpittluck,2020-09-27 18:40:13 -0500,2021-01-27 21:23:21 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/61041135,https://inaturalist-open-data.s3.amazonaws.com/photos/97638487/medium.jpg?1601250025,,"",I saw this oak tree as I was about to get on a trail in King Gillette Ranch. It caught my eye because of the large galls on to. ,1,0,false,3,"King Gillette Ranch, Calabasas, CA, US",34.1003945,-118.70604667,11,11,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61056165,Mon Sep 21 2020 18:52:23 GMT-0700 (PDT),2020-09-21,2020-09-21 20:52:23 -0500,Pacific Time (US & Canada),400429,sweiser,2020-09-27 20:46:35 -0500,2020-11-16 23:51:27 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/61056165,https://inaturalist-open-data.s3.amazonaws.com/photos/97665592/medium.jpg?1601257632,,"",Acorns collected from the “Heritage Oak”,1,0,false,3,"Road 182, Exeter, CA, US",36.33157,-119.17022,13,13,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61180930,2020/07/03 11:37 AM PDT,2020-07-03,2020-07-03 13:37:00 -0500,Pacific Time (US & Canada),2844717,jomanc,2020-09-28 22:44:15 -0500,2020-09-30 11:10:47 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61180930,https://inaturalist-open-data.s3.amazonaws.com/photos/97875169/medium.jpg?1601350990,,"",,1,0,false,,"Sierra Vista Open Space Preserve, Alum Rock, San Jose, CA, USA",37.4089198134,-121.7910652137,63,63,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61187744,2020/09/26 2:39 PM PDT,2020-09-26,2020-09-26 16:39:00 -0500,Pacific Time (US & Canada),34038,merav,2020-09-29 00:58:33 -0500,2020-09-29 02:35:40 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61187744,https://inaturalist-open-data.s3.amazonaws.com/photos/97884406/medium.jpeg?1601357015,,"",,1,0,false,,"Campbell, CA, USA",37.2803027778,-121.9449305556,14,14,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61224326,Mon Sep 28 2020 12:04:13 GMT-0400 (EDT),2020-09-28,2020-09-28 11:04:13 -0500,Eastern Time (US & Canada),3542617,mbaker65,2020-09-29 11:53:16 -0500,2021-03-27 17:44:52 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61224326,https://inaturalist-open-data.s3.amazonaws.com/photos/97946755/medium.jpg?1601398409,,"","I confirmed this to be from the Rubiaceae family by the opposite leaf arrangement, the trumpet shaped corolla composed of 4 united petals, and the interpetiolar stipules. ",1,0,false,3,"Post Oak Valley Rd, Rockwood, TN, US",35.84629167,-84.66114667,4,4,,,false,,,buttonweed,Diodia virginiana,buttonweed,Plantae,131003
61224913,Mon Sep 28 2020 12:09:49 GMT-0400 (EDT),2020-09-28,2020-09-28 11:09:49 -0500,Eastern Time (US & Canada),3542617,mbaker65,2020-09-29 11:59:51 -0500,2021-03-27 17:45:20 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61224913,https://inaturalist-open-data.s3.amazonaws.com/photos/97947687/medium.jpg?1601398803,,"","I confirmed this to be from the Solanaceae family by the alternate leaf arrangement, the pentamerous flower morphology (flowers parts of 5) with united petals, 5 porate anthers, and the leaves and stem were covered in prickles. ",1,0,false,3,"Post Oak Valley Rd, Rockwood, TN, US",35.84629167,-84.661155,7,7,,,false,,,Carolina horsenettle,Solanum carolinense,Carolina horsenettle,Plantae,52899
61227683,Tue Sep 29 2020 10:31:38 GMT-0700 (PDT),2020-09-29,2020-09-29 12:31:38 -0500,Pacific Time (US & Canada),3575488,tknightdiver,2020-09-29 12:31:47 -0500,2021-01-12 14:28:23 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/61227683,https://inaturalist-open-data.s3.amazonaws.com/photos/97952374/medium.jpg?1601400712,,"",,1,0,false,3,"Medea Creek Ln, Oak Park, CA, US",34.1726773723,-118.7640559015,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61249743,Tue Sep 29 2020 09:35:31 GMT-0700 (PDT),2020-09-29,2020-09-29 11:35:31 -0500,Pacific Time (US & Canada),1467267,charlescrussell,2020-09-29 16:36:10 -0500,2020-10-22 21:26:40 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61249743,https://inaturalist-open-data.s3.amazonaws.com/photos/97990103/medium.jpg?1601415376,,"",,1,0,false,3,"Yolo Bypass Wildlife Area, Davis, CA, US",38.5557533333,-121.6721333333,4,4,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61270466,Tue Sep 29 2020 18:59:38 GMT-0700 (PDT),2020-09-29,2020-09-29 20:59:38 -0500,Pacific Time (US & Canada),3686078,destiny103,2020-09-29 21:38:50 -0500,2020-10-22 21:27:05 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61270466,https://inaturalist-open-data.s3.amazonaws.com/photos/98026780/medium.jpg?1601433614,,"",,1,0,false,3,"Nord Ave, Chico, CA, US",39.7271008961,-121.8515752643,62,62,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61374108,Wed Sep 30 2020 16:28:51 GMT-0700 (PDT),2020-09-30,2020-09-30 18:28:51 -0500,Pacific Time (US & Canada),19971,geodani,2020-10-01 02:23:39 -0500,2020-12-03 17:10:25 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/61374108,https://inaturalist-open-data.s3.amazonaws.com/photos/98205291/medium.jpg?1601537050,,"",,1,0,false,3,"Road 98, Davis, CA, US",38.52716167,-121.80449667,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61408406,Sun Sep 13 2020 10:52:53 GMT-0700 (PDT),2020-09-13,2020-09-13 12:52:53 -0500,Pacific Time (US & Canada),3694650,laurenrboyle,2020-10-01 12:51:17 -0500,2020-10-01 13:02:02 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61408406,https://inaturalist-open-data.s3.amazonaws.com/photos/98263764/medium.jpg?1601574690,,"",,1,0,false,3,"Salinas, CA, US",36.73508,-121.47387,16,16,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61506126,Fri Oct 02 2020 13:22:20 GMT-0700 (PDT),2020-10-02,2020-10-02 15:22:20 -0500,Pacific Time (US & Canada),1550942,irenerinehart,2020-10-02 15:23:14 -0500,2020-10-22 21:26:20 -0500,research,,https://www.inaturalist.org/observations/61506126,https://static.inaturalist.org/photos/98434197/medium.jpg?1601670237,,"",,2,0,false,3,"Blatchley Rd, Corning, CA, US",39.9389424403,-122.2538108043,21,21,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61540820,2020-09-26 10:45:00 AM PDT,2020-09-26,2020-09-26 12:45:00 -0500,Pacific Time (US & Canada),3701507,jennieandjeremy,2020-10-03 00:22:27 -0500,2020-11-29 07:58:23 -0600,research,,https://www.inaturalist.org/observations/61540820,https://static.inaturalist.org/photos/98491254/medium.jpeg?1601702552,,"",Valley oak,2,0,false,2,"Los Gatos Creek Trail, Santa Clara County, US-CA, US",37.28443995,-121.93990434,3,3,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61574701,Sat Oct 03 2020 08:57:12 GMT-0700 (PDT),2020-10-03,2020-10-03 10:57:12 -0500,Pacific Time (US & Canada),2521523,mlshanahan,2020-10-03 10:58:21 -0500,2021-01-27 21:11:10 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/61574701,https://inaturalist-open-data.s3.amazonaws.com/photos/98544407/medium.jpg?1601740739,,"",,1,0,false,3,"King Gillette Ranch, Calabasas, CA, US",34.10288333,-118.707275,13,13,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61613663,Sat Oct 03 2020 17:53:29 GMT-0400 (EDT),2020-10-03,2020-10-03 16:53:29 -0500,Eastern Time (US & Canada),3252286,wildflowering,2020-10-03 17:08:11 -0500,2020-10-03 18:10:29 -0500,research,,https://www.inaturalist.org/observations/61613663,https://static.inaturalist.org/photos/98611458/medium.jpg?1601763567,,"",,1,0,false,3,"Valley Oak St, Weirsdale, FL, US",28.9592195797,-81.8692468724,16,16,,,false,,,scarlet creeper,Ipomoea hederifolia,scarlet creeper,Plantae,126300
61615079,Sat Oct 03 2020 18:18:51 GMT-0400 (EDT),2020-10-03,2020-10-03 17:18:51 -0500,Eastern Time (US & Canada),3252286,wildflowering,2020-10-03 17:20:57 -0500,2020-10-03 19:13:21 -0500,research,,https://www.inaturalist.org/observations/61615079,https://static.inaturalist.org/photos/98611735/medium.jpg?1601763676,,"",,1,0,false,3,"Valley Oak St, Weirsdale, FL, US",28.9595628341,-81.8688441941,64,64,,,false,,,Streaked Rattlepod,Crotalaria pallida,Streaked Rattlepod,Plantae,161146
61642627,2020-10-03 4:37:00 PM PDT,2020-10-03,2020-10-03 18:37:00 -0500,Pacific Time (US & Canada),1387013,aaalmmaa,2020-10-03 23:35:38 -0500,2020-10-22 21:25:53 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61642627,https://inaturalist-open-data.s3.amazonaws.com/photos/98661302/medium.jpeg?1601786147,,"",,1,0,false,2,Santa Teresa County Park,37.2134750108,-121.7882631719,2346,2346,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
61681821,Sun Oct 04 2020 09:22:27 GMT-0700 (PDT),2020-10-04,2020-10-04 11:22:27 -0500,Pacific Time (US & Canada),3531067,aduenas211,2020-10-04 11:23:00 -0500,2020-10-04 13:28:29 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61681821,https://inaturalist-open-data.s3.amazonaws.com/photos/98727794/medium.jpg?1601828593,,"",,1,0,false,3,"Central Park, Santa Clara, CA, US",37.3418054271,-121.9761917128,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61684132,Sun Oct 04 2020 09:40:54 GMT-0700 (PDT),2020-10-04,2020-10-04 11:40:54 -0500,Pacific Time (US & Canada),420621,sarahmthacher,2020-10-04 11:44:36 -0500,2020-10-04 13:23:52 -0500,research,CC-BY,https://www.inaturalist.org/observations/61684132,https://inaturalist-open-data.s3.amazonaws.com/photos/98731422/medium.jpg?1601829885,,"",Sit spot,1,0,false,3,"Sky Oaks Trail, Fairfax, CA, US",37.9661506406,-122.6037043625,9,9,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61699423,Sun Oct 04 2020 10:49:15 GMT-0700 (PDT),2020-10-04,2020-10-04 12:49:15 -0500,Pacific Time (US & Canada),1467267,charlescrussell,2020-10-04 13:58:55 -0500,2020-10-22 21:25:27 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61699423,https://inaturalist-open-data.s3.amazonaws.com/photos/98757255/medium.jpg?1601837941,,"","No tree nearby, must have been brought here by a scrub jay",2,0,false,3,"Yolo County, US-CA, US",38.4374970696,-121.6469684977,7,28240,obscured,,true,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61728668,Sun Oct 04 2020 16:11:16 GMT-0400 (EDT),2020-10-04,2020-10-04 15:11:16 -0500,Eastern Time (US & Canada),3252286,wildflowering,2020-10-04 18:03:43 -0500,2020-10-04 18:06:35 -0500,research,,https://www.inaturalist.org/observations/61728668,https://static.inaturalist.org/photos/98807982/medium.jpg?1601852687,,"",,1,0,false,3,"Valley Oak St, Weirsdale, FL, US",28.9592738635,-81.868954025,65,65,,,false,,,Caesar weed,Urena lobata,Caesar weed,Plantae,127638
61734365,2020-10-03 1:46:51 PM PDT,2020-10-03,2020-10-03 15:46:51 -0500,Pacific Time (US & Canada),3703693,ivonne51,2020-10-04 19:03:51 -0500,2020-11-02 19:37:12 -0600,research,,https://www.inaturalist.org/observations/61734365,https://static.inaturalist.org/photos/98817727/medium.jpeg?1601856237,,"",,2,0,false,2,"Paicines, CA 95043, USA",36.48737448,-121.15435049,3,3,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61753643,2020/10/04 11:06 AM UTC,2020-10-04,2020-10-04 06:06:00 -0500,UTC,2455939,oliviaparra,2020-10-04 23:09:55 -0500,2020-10-14 15:14:22 -0500,research,,https://www.inaturalist.org/observations/61753643,https://static.inaturalist.org/photos/98853328/medium.jpg?1601870886,,"",,2,0,false,,"Contra Costa County, CA, USA",37.9547111111,-122.1354527778,19,19,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61754858,Fri Oct 02 2020 10:28:12 GMT-0700 (PDT),2020-10-02,2020-10-02 12:28:12 -0500,Pacific Time (US & Canada),400429,sweiser,2020-10-04 23:37:40 -0500,2020-10-05 00:01:37 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61754858,https://inaturalist-open-data.s3.amazonaws.com/photos/98855652/medium.jpg?1601872702,,"",,1,0,false,3,"Dry Creek Dr, Woodlake, CA, US",36.4330632984,-119.0278610239,24,24,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61755741,Fri Oct 02 2020 11:05:54 GMT-0700 (PDT),2020-10-02,2020-10-02 13:05:54 -0500,Pacific Time (US & Canada),400429,sweiser,2020-10-05 00:02:05 -0500,2020-10-22 21:25:00 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61755741,https://inaturalist-open-data.s3.amazonaws.com/photos/98857032/medium.jpg?1601874135,,"",,1,0,false,3,"Dry Creek Dr, Woodlake, CA, US",36.4670216667,-119.0257416667,20,20,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61796657,2020/09/20 1:22 PM CDT,2020-09-20,2020-09-20 13:22:00 -0500,Central Time (US & Canada),116788,isaac_krone,2020-10-05 13:17:05 -0500,2020-10-25 00:08:42 -0500,research,CC-BY,https://www.inaturalist.org/observations/61796657,https://inaturalist-open-data.s3.amazonaws.com/photos/98928764/medium.jpg?1601921752,,Quercus,,2,0,false,,"Mount Diablo State Park, Contra Costa, California, United States",37.8548378933,-121.93900494,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61873321,Tue Oct 06 2020 09:51:39 GMT-0700 (PDT),2020-10-06,2020-10-06 11:51:39 -0500,Pacific Time (US & Canada),3560819,seanpharan,2020-10-06 11:53:01 -0500,2021-01-11 16:56:01 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/61873321,https://inaturalist-open-data.s3.amazonaws.com/photos/99062078/medium.jpg?1602003216,,"",,1,0,false,3,"Los Robles Trail, Thousand Oaks, CA, US",34.1563416738,-118.8479026036,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61873536,Tue Oct 06 2020 09:54:23 GMT-0700 (PDT),2020-10-06,2020-10-06 11:54:23 -0500,Pacific Time (US & Canada),3560856,savannahwalbert,2020-10-06 11:55:02 -0500,2021-01-11 16:55:51 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/61873536,https://inaturalist-open-data.s3.amazonaws.com/photos/99062418/medium.jpg?1602003336,,"",,1,0,false,3,"Los Robles Trail, Thousand Oaks, CA, US",34.1566153441,-118.8485506743,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61913266,Tue Oct 06 2020 17:49:38 GMT-0700 (PDT),2020-10-06,2020-10-06 19:49:38 -0500,Pacific Time (US & Canada),3515326,catiemangonon,2020-10-06 19:52:27 -0500,2020-12-30 21:54:46 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/61913266,https://inaturalist-open-data.s3.amazonaws.com/photos/99131954/medium.jpg?1602031972,,"","This small tree is growing on the decline to a former creek. The creek is now dried up, and these little trees are growing all along it.",2,0,false,3,"Ahmed Ave, Elk Grove, CA, US",38.4037820064,-121.3744498697,30,30,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
61953984,Wed Oct 07 2020 10:56:19 GMT-0500 (CDT),2020-10-07,2020-10-07 12:56:19 -0500,Pacific Time (US & Canada),59822,jaquiring,2020-10-07 11:00:33 -0500,2020-10-15 10:15:34 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61953984,https://inaturalist-open-data.s3.amazonaws.com/photos/99201317/medium.jpg?1602086472,,"",,1,0,false,3,"E Lone Oak Rd, Valley View, TX, US",33.4354920499,-97.1165731643,5,5,,,false,,,buttonbush,Cephalanthus occidentalis,buttonbush,Plantae,52763
61954317,Wed Oct 07 2020 10:58:20 GMT-0500 (CDT),2020-10-07,2020-10-07 05:58:20 -0500,UTC,2377973,mslover,2020-10-07 11:04:59 -0500,2020-10-24 10:17:39 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/61954317,https://inaturalist-open-data.s3.amazonaws.com/photos/99201833/medium.jpg?1602086710,,"",,1,0,false,3,"E Lone Oak Rd, Valley View, TX, US",33.4362138561,-97.1163743701,4280,4280,,,false,,,buttonbush,Cephalanthus occidentalis,buttonbush,Plantae,52763
62079668,2020-10-08 4:30:00 PM PDT,2020-10-08,2020-10-08 18:30:00 -0500,Pacific Time (US & Canada),3592497,gracegomes,2020-10-08 20:15:38 -0500,2020-10-09 22:02:08 -0500,research,,https://www.inaturalist.org/observations/62079668,https://static.inaturalist.org/photos/99419083/medium.jpeg?1602206141,,"",,1,0,false,2,"Downtown Core, Davis, CA 95616, USA",38.5449065501,-121.740516834,8415,8415,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
62086359,2020-10-07 6:15:45 PM PDT,2020-10-07,2020-10-07 20:15:45 -0500,Pacific Time (US & Canada),3591438,andrewkenrow,2020-10-08 22:24:27 -0500,2020-10-09 02:40:53 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62086359,https://inaturalist-open-data.s3.amazonaws.com/photos/99431458/medium.jpeg?1602214013,,"",,1,0,false,2,"Unnamed Road, Folsom, CA 95630, USA",38.6980599722,-121.130109,,,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
62111299,2020/10/08 11:27 AM PDT,2020-10-08,2020-10-08 13:27:00 -0500,Pacific Time (US & Canada),10201,edwardrooks,2020-10-09 09:21:19 -0500,2020-10-22 21:24:12 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62111299,https://inaturalist-open-data.s3.amazonaws.com/photos/99474258/medium.jpeg?1602253196,,"",Ripe acorns dropping in fall,1,0,false,,"Serpentine Loop Trail, Calero County Park, Santa Clara County, CA, USA",37.171192325,-121.7750851737,1428,1428,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62123563,Fri Oct 09 2020 09:59:32 GMT-0700 (PDT),2020-10-09,2020-10-09 11:59:32 -0500,Pacific Time (US & Canada),3497050,ducatojamie,2020-10-09 12:01:18 -0500,2020-10-09 17:13:02 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62123563,https://inaturalist-open-data.s3.amazonaws.com/photos/99494761/medium.jpg?1602262891,,"","",1,0,false,3,"Gilman Ave, Campbell, CA, US",37.2848310556,-121.9404006187,6,6,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62133753,Fri Oct 09 2020 12:06:49 GMT-0700 (PDT),2020-10-09,2020-10-09 14:06:49 -0500,Pacific Time (US & Canada),2206955,watchingitallgrow,2020-10-09 14:07:44 -0500,2020-10-09 21:45:12 -0500,research,,https://www.inaturalist.org/observations/62133753,https://static.inaturalist.org/photos/99512139/medium.jpg?1602270470,,"","",2,0,false,3,"Edgewood Park & Natural Preserve, Redwood City, CA, US",37.4696833333,-122.2835466667,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62143534,2020-10-09 12:02:56 PM PDT,2020-10-09,2020-10-09 14:02:56 -0500,Pacific Time (US & Canada),1881456,onyxrat,2020-10-09 16:13:57 -0500,2020-10-10 01:33:16 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62143534,https://inaturalist-open-data.s3.amazonaws.com/photos/99529176/medium.jpeg?1602278048,,"",,1,0,false,2,"Santa Clara County, US-CA, US",37.28036536,-122.05317736,6,6,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62144197,2020-10-09 12:50:41 PM PDT,2020-10-09,2020-10-09 14:50:41 -0500,Pacific Time (US & Canada),1881456,onyxrat,2020-10-09 16:21:48 -0500,2020-10-10 17:58:41 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62144197,https://inaturalist-open-data.s3.amazonaws.com/photos/99530487/medium.jpeg?1602278514,,"",,1,0,false,2,"Fremont Older Open Space Preserve, Santa Clara County, US-CA, US",37.27952147,-122.06128761,6,6,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62175310,Fri Oct 09 2020 16:56:36 GMT-0700 (PDT),2020-10-09,2020-10-09 18:56:36 -0500,Pacific Time (US & Canada),540632,christopherreiger,2020-10-10 01:38:33 -0500,2020-10-22 21:23:40 -0500,research,,https://www.inaturalist.org/observations/62175310,https://inaturalist-open-data.s3.amazonaws.com/photos/99586711/medium.jpg?1602311918,,"",,1,0,false,3,"Annadel Heights Dr, Santa Rosa, CA, US",38.4335280317,-122.656768873,22,22,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62201062,Sat Oct 10 2020 08:21:03 GMT-0700 (PDT),2020-10-10,2020-10-10 10:21:03 -0500,Pacific Time (US & Canada),812002,carlosd73,2020-10-10 10:21:25 -0500,2020-10-22 21:23:06 -0500,research,,https://www.inaturalist.org/observations/62201062,https://static.inaturalist.org/photos/99629931/medium.jpg?1602343289,,"","",1,0,false,3,"Coyote Valley Open Space Preserve, Morgan Hill, CA, US",37.1706403859,-121.7268543776,4,4,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62203867,Thu Oct 08 2020 12:48:41 GMT-0700 (PDT),2020-10-08,2020-10-08 14:48:41 -0500,Pacific Time (US & Canada),400429,sweiser,2020-10-10 10:48:37 -0500,2020-10-10 13:15:16 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62203867,https://inaturalist-open-data.s3.amazonaws.com/photos/99634700/medium.jpg?1602344931,,"","",1,0,false,3,"Mt. Whitney High School, Visalia, CA, US",36.3232333333,-119.29605,7,7,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62205598,Sat Oct 10 2020 09:07:04 GMT-0700 (PDT),2020-10-10,2020-10-10 11:07:04 -0500,Pacific Time (US & Canada),765452,stevehampton,2020-10-10 11:07:13 -0500,2020-10-22 21:22:40 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62205598,https://inaturalist-open-data.s3.amazonaws.com/photos/99637908/medium.jpg?1602346046,,"","",1,0,false,3,"Elk Pl, Davis, CA, US",38.5681428714,-121.7646442262,10,10,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62208183,Sat Oct 10 2020 09:16:49 GMT-0700 (PDT),2020-10-10,2020-10-10 11:16:49 -0500,Pacific Time (US & Canada),9335,leslie_flint,2020-10-10 11:34:33 -0500,2020-10-11 07:54:40 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62208183,https://inaturalist-open-data.s3.amazonaws.com/photos/99653674/medium.jpg?1602352131,,"","",2,0,false,3,"Laurelwood/Sugarloaf Park, San Mateo, CA, US",37.526122346,-122.323754006,178,178,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62210388,Sat Oct 10 2020 09:54:28 GMT-0700 (PDT),2020-10-10,2020-10-10 11:54:28 -0500,Pacific Time (US & Canada),1304714,joanhelena,2020-10-10 11:55:58 -0500,2020-11-13 22:34:37 -0600,research,,https://www.inaturalist.org/observations/62210388,https://static.inaturalist.org/photos/99645767/medium.jpg?1602348994,,"","",1,0,false,3,"E Lassen Ave, Chico, CA, US",39.7767131031,-121.831455622,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62214630,Sat Oct 10 2020 10:41:52 GMT-0700 (PDT),2020-10-10,2020-10-10 12:41:52 -0500,Pacific Time (US & Canada),1593767,coolkiddmatt,2020-10-10 12:43:24 -0500,2020-10-10 18:58:50 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62214630,https://inaturalist-open-data.s3.amazonaws.com/photos/99655559/medium.jpg?1602352857,,"","",1,0,false,3,"Cosumnes River Preserve, Elk Grove, CA, US",38.2714163243,-121.4389612596,2652,2652,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62217523,2020-10-10 10:37:29 AM PDT,2020-10-10,2020-10-10 12:37:29 -0500,Pacific Time (US & Canada),290024,chris147,2020-10-10 13:14:11 -0500,2020-11-20 00:30:45 -0600,research,,https://www.inaturalist.org/observations/62217523,https://static.inaturalist.org/photos/99657616/medium.jpeg?1602353657,,"",,1,0,false,2,"Woodlake, Sacramento, CA, USA",38.602589,-121.465821,,,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
