id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,longitude,latitude
43663662,Sun Apr 26 2020 10:06:46 GMT-0700 (PDT),4/26/20,4/26/20 12:06,Pacific Time (US & Canada),2852691,picwhits,4/26/20 12:07,4/26/20 17:01,research,CC-BY-NC,https://www.inaturalist.org/observations/43663662,https://inaturalist-open-data.s3.amazonaws.com/photos/69262354/medium.jpg?1587920859,NA,NA,NA,1,0,FALSE,3,"Mira Del Rio Dr, Sacramento, CA, US",65,65,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3470143,38.57457473
43710977,2020/04/26 10:24 AM UTC,4/26/20,NA,UTC,2752875,mikezots,4/26/20 14:54,4/26/20 16:53,research,CC-BY-NC,https://www.inaturalist.org/observations/43710977,https://inaturalist-open-data.s3.amazonaws.com/photos/69324039/medium.jpg?1587929657,NA,NA,NA,1,0,FALSE,NA,"Gary Gardens, Arden-Arcade, CA 95821, USA",31,31,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.375921,38.63180593
43948919,Mon Apr 27 2020 11:27:42 GMT-0700 (PDT),4/27/20,4/27/20 13:27,Pacific Time (US & Canada),1521426,hailey_adler,4/27/20 13:28,4/30/20 1:12,research,CC-BY-NC,https://www.inaturalist.org/observations/43948919,https://inaturalist-open-data.s3.amazonaws.com/photos/69693256/medium.jpg?1588012124,NA,NA,NA,1,0,FALSE,3,"Mather Lake, Rancho Cordova, CA, US",39,39,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2575221,38.55821095
43963427,2020/04/27 10:11 AM PDT,4/27/20,4/27/20 12:11,Pacific Time (US & Canada),631902,petunialoo,4/27/20 14:26,4/30/20 1:08,research,CC-BY-NC,https://www.inaturalist.org/observations/43963427,https://inaturalist-open-data.s3.amazonaws.com/photos/69714090/medium.jpeg?1588015546,NA,NA,NA,1,0,FALSE,NA,"East Sacramento, Sacramento, CA, USA",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4380194,38.55905833
43987424,Mon Apr 27 2020 13:59:07 GMT-0700 (PDT),4/27/20,4/27/20 15:59,Pacific Time (US & Canada),2785969,linhbanh01,4/27/20 15:59,12/15/20 21:20,research,CC-BY-NC,https://www.inaturalist.org/observations/43987424,https://inaturalist-open-data.s3.amazonaws.com/photos/69750138/medium.jpg?1588021164,NA,NA,NA,2,0,FALSE,3,"Lichtenberger North & South Park, Elk Grove, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4267136,38.41607537
44069477,Mon Apr 27 2020 18:26:53 GMT-0700 (PDT),4/27/20,4/27/20 20:26,Pacific Time (US & Canada),10299,summermule,4/27/20 22:14,4/28/20 0:20,research,CC-BY,https://www.inaturalist.org/observations/44069477,https://inaturalist-open-data.s3.amazonaws.com/photos/69876518/medium.jpg?1588043656,NA,NA,NA,1,0,FALSE,3,"Alta Mesa Rd, Wilton, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2217467,38.39957
44286481,Wed Apr 29 2020 12:21:17 GMT-0700 (PDT),4/29/20,4/29/20 14:21,Pacific Time (US & Canada),1735347,kin8man,4/29/20 14:21,4/30/20 0:05,research,CC-BY-NC,https://www.inaturalist.org/observations/44286481,https://inaturalist-open-data.s3.amazonaws.com/photos/70213716/medium.jpg?1588188117,NA,NA,NA,1,0,FALSE,3,"Folsom Area, Folsom, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1851714,38.66043316
44334001,Wed Apr 29 2020 19:30:39 GMT-0700 (PDT),4/29/20,4/29/20 21:30,Pacific Time (US & Canada),1174803,pelzfive,4/29/20 22:01,4/29/20 22:38,research,NA,https://www.inaturalist.org/observations/44334001,https://static.inaturalist.org/photos/70289821/medium.jpg?1588215731,NA,NA,NA,1,0,FALSE,3,"Folsom Area, Folsom, CA, US",6,6,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.176475,38.66057
44342618,Wed Apr 29 2020 10:22:10 GMT-0700 (PDT),4/29/20,4/29/20 12:22,Pacific Time (US & Canada),2413508,angieoca,4/30/20 0:26,4/30/20 1:24,research,CC-BY-NC,https://www.inaturalist.org/observations/44342618,https://inaturalist-open-data.s3.amazonaws.com/photos/70304072/medium.jpg?1588224392,NA,NA,NA,1,0,FALSE,3,"Sunset Ave, Fair Oaks, CA, US",1455,1455,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2557207,38.6529364
44546826,Fri May 01 2020 19:09:10 GMT-0700 (PDT),5/1/20,5/1/20 21:09,Pacific Time (US & Canada),2879708,jhadams,5/1/20 21:09,5/1/20 21:11,research,CC-BY-NC,https://www.inaturalist.org/observations/44546826,https://inaturalist-open-data.s3.amazonaws.com/photos/70626941/medium.jpg?1588385417,NA,NA,NA,1,0,FALSE,3,"Lichtenberger North & South Park, Elk Grove, CA, US",65,65,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4267616,38.41690936
44806062,Sun May 03 2020 10:01:35 GMT-0700 (PDT),5/3/20,5/3/20 12:01,Pacific Time (US & Canada),1583828,kayla168,5/3/20 17:23,5/7/20 0:48,research,NA,https://www.inaturalist.org/observations/44806062,https://static.inaturalist.org/photos/71029794/medium.jpg?1588544621,NA,NA,NA,1,0,FALSE,3,"Sloughhouse, Sloughhouse, CA, US",4,4,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.10015,38.53414167
45213922,Thu May 07 2020 15:30:03 GMT-0700 (PDT),5/7/20,5/7/20 17:30,Pacific Time (US & Canada),2783074,ryrymitchell,5/7/20 17:30,5/8/20 12:33,research,NA,https://www.inaturalist.org/observations/45213922,https://static.inaturalist.org/photos/71686427/medium.jpg?1588890664,NA,NA,NA,1,0,FALSE,3,"American River Bike Trail, Sacramento, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4501431,38.59588869
45445153,2020/05/09 9:18 AM PDT,5/9/20,5/9/20 11:18,Pacific Time (US & Canada),1545764,patrickjwagner,5/9/20 22:35,12/31/20 0:37,research,CC-BY,https://www.inaturalist.org/observations/45445153,https://inaturalist-open-data.s3.amazonaws.com/photos/72059416/medium.jpg?1589079351,NA,NA,NA,1,0,FALSE,NA,"Carmichael, CA, USA",4,4,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3079083,38.61625278
45642889,Mon May 11 2020 17:31:54 GMT-0700 (PDT),5/11/20,5/11/20 19:31,Pacific Time (US & Canada),2063088,ritacole,5/11/20 19:34,12/31/20 0:46,research,NA,https://www.inaturalist.org/observations/45642889,https://static.inaturalist.org/photos/72382556/medium.jpg?1589243662,NA,NA,NA,1,0,FALSE,3,"Wildflower Cir, Carmichael, CA, US",14,14,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3406016,38.64228241
45756756,Sat Feb 22 2020 09:38:09 GMT-0800 (PST),2/22/20,2/22/20 3:38,UTC,2599795,jasdipbrar,5/13/20 2:03,5/13/20 22:03,research,CC-BY-NC,https://www.inaturalist.org/observations/45756756,https://inaturalist-open-data.s3.amazonaws.com/photos/72569895/medium.jpg?1589353424,NA,NA,"When I first saw this plant I thought it was a raspberry plant but it’s an blue elderberry plant. I noticed the leaves have a cleft (heart shape) form as they have small blades on the side of them. They are edible and can be used for jams, wine or syrups. The twigs can be used for basket weaving and for construction arrows. It also has a cultural significance where the tree is considered as Holy Tree that is capable of restoring good health and to promote long life. This tree is important ecologically as well because it’s the only host for an endangered Longhorn beetles that thrive on this tree. The Blue Elderberry tree have so many great qualities as it’s become beneficial to California and the surround states it grows in.",1,0,FALSE,3,"Valley View Ct, Fair Oaks, CA, US",5,5,NA,NA,FALSE,NA,NA,blue elder,Sambucus cerulea,blue elder,Plantae,143799,-121.2740033,38.63348333
45786718,Wed May 13 2020 09:33:18 GMT-0700 (PDT),5/13/20,5/13/20 11:33,Pacific Time (US & Canada),2774538,hfs,5/13/20 11:34,5/13/20 12:28,research,CC-BY-NC,https://www.inaturalist.org/observations/45786718,https://inaturalist-open-data.s3.amazonaws.com/photos/72616774/medium.jpg?1589387650,NA,NA,NA,1,0,FALSE,3,"Olga Bay Ln, Sacramento, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5554763,38.65052516
45800427,Sat Feb 22 2020 11:03:31 GMT-0800 (PST),2/22/20,2/22/20 5:03,UTC,2958422,plantid165,5/13/20 13:57,12/9/20 18:39,research,NA,https://www.inaturalist.org/observations/45800427,https://static.inaturalist.org/photos/72638916/medium.jpg?1589396371,NA,NA,"QUICK BACKGROUND: 
It’s from the Apiaceae family which includes carrots, fennel, and parsley; it can be mistaken for such plants. When blooming, poison hemlock have white flowers while fennel have yellow flowers. It is a non-native and invasive plant in California.


GROWTH FORM:
- herb
- when young, it looks like a carrot plant


IDENTIFYING CHARACTERISTICS:
- stem: splotchy purple stems, no hair, hollow
- leaves: lobed, compound, alternate
- flowers: white flowers (at the time this plant was identified, the plant wasn’t blooming)


WHERE DOES IT GROW?: 
As long as there is enough water, poison hemlock can thrive in dry and wet places. The particular plant we saw grew near a river.


SIGNIFICANCE:
- poisonous!! All parts of the plant are poisonous, it’s even irritating to touch
- culturally significant: it’s what Socrates drank as poison to end his life
- ecologically significant: it’s poisonous to humans and cattle (animals) & it’s an invasive species",1,0,FALSE,3,"Valley View Ct, Fair Oaks, CA, US",5,5,NA,NA,FALSE,NA,NA,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,-121.27365,38.63363333
45837508,2020/02/22 9:37 AM PST,2/22/20,2/22/20 11:37,Pacific Time (US & Canada),2960512,rachelmc,5/13/20 20:51,5/14/20 8:50,research,CC-BY-NC,https://www.inaturalist.org/observations/45837508,https://inaturalist-open-data.s3.amazonaws.com/photos/72697600/medium.jpg?1589421080,NA,NA,"Found near the north edge of the parking lot, small shrub  with little berries present. Found in Sacramento, California.",1,0,FALSE,NA,"Valley View CT, Fair Oaks, CA, US",196,196,NA,NA,FALSE,NA,NA,blue elder,Sambucus cerulea,blue elder,Plantae,143799,-121.274379,38.634809
45845925,Sat Feb 22 2020 09:33:39 GMT-0800 (PST),2/22/20,2/22/20 3:33,UTC,2961031,minakondole,5/13/20 23:15,12/9/20 12:37,research,NA,https://www.inaturalist.org/observations/45845925,https://static.inaturalist.org/photos/72712640/medium.jpg?1589429745,NA,NA,"1. The State and city I found it in is Sacramento, CA. The count was Sacramento County. 
2. The geographic location was the east edge of the park. 
3. It wasn’t growing in a shaded area it was growing near vines. 
4. There were purple spots on the hollow stem. Either than that it was green. It wasn’t very big either.",1,0,FALSE,3,"Valley View Ct, Fair Oaks, CA, US",10,10,NA,NA,FALSE,NA,NA,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,-121.2735967,38.63358667
46034991,2020/05/15 4:26 PM PDT,5/15/20,5/15/20 18:26,Pacific Time (US & Canada),340368,madfox,5/15/20 20:02,12/31/20 0:27,research,CC-BY-NC,https://www.inaturalist.org/observations/46034991,https://inaturalist-open-data.s3.amazonaws.com/photos/73010806/medium.jpeg?1589589944,NA,NA,NA,1,0,FALSE,NA,"Sacramento County, CA, USA",1,1,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3979614,38.45452372
46186022,Wed May 06 2020 16:57:33 GMT-0700 (PDT),5/6/20,5/6/20 18:57,Pacific Time (US & Canada),2807557,alexisnguyen03,5/16/20 22:59,12/31/20 0:26,research,NA,https://www.inaturalist.org/observations/46186022,https://static.inaturalist.org/photos/73254340/medium.jpg?1589688000,NA,NA,"The Blue oak is common to the area where I live. It actually is one of the trees that is protects in my city. It is know to be one of the most drought tolerant oaks, which is why it is able to survive in the California valley. It is also considered a dominant species.",1,0,FALSE,3,"Townsend Ct, Folsom, CA, US",551,551,NA,NA,FALSE,NA,NA,blue oak,Quercus douglasii,blue oak,Plantae,49009,-121.0996261,38.66565706
47027295,2020-05-23 2:02:10 PM PDT,5/23/20,5/23/20 16:02,Pacific Time (US & Canada),2730619,christinevelamar,5/23/20 16:22,5/25/20 17:05,research,NA,https://www.inaturalist.org/observations/47027295,https://static.inaturalist.org/photos/74579702/medium.jpeg?1590268971,NA,NA,NA,1,0,FALSE,2,"La Riviera, CA, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.352184,38.57273897
47442060,2020/05/25 11:08 PM PDT,5/25/20,5/26/20 1:08,Pacific Time (US & Canada),616943,eckhartdpe,5/26/20 15:56,5/27/20 13:20,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/47442060,https://inaturalist-open-data.s3.amazonaws.com/photos/75243316/medium.jpeg?1590526267,NA,NA,Distinctive curled leaves.  This one is about 8' tall and growing at the base of a Valley Oak.,1,0,FALSE,NA,"Carmichael, CA, USA",34,34,NA,NA,FALSE,NA,NA,coast live oak,Quercus agrifolia,coast live oak,Plantae,47850,-121.332668,38.59026265
48255797,Tue Jun 02 2020 11:03:25 GMT-0700 (PDT),6/2/20,6/2/20 13:03,Pacific Time (US & Canada),3053928,deadhorz,6/2/20 13:03,12/31/20 0:16,research,CC-BY-NC,https://www.inaturalist.org/observations/48255797,https://inaturalist-open-data.s3.amazonaws.com/photos/76558203/medium.jpg?1591121059,NA,NA,NA,1,0,FALSE,3,"Snodgrass Slough, Walnut Grove, CA, US",65,65,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5112083,38.22929741
48873076,2020-06-07 7:55:06 PM PDT,6/7/20,6/7/20 21:55,Pacific Time (US & Canada),3057,vermfly,6/7/20 21:57,6/15/20 14:46,research,CC-BY-NC,https://www.inaturalist.org/observations/48873076,https://inaturalist-open-data.s3.amazonaws.com/photos/77566419/medium.jpeg?1591585035,NA,NA,NA,1,0,FALSE,2,"Cassady Woods, Carmichael, CA 95608, USA",7,7,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3398488,38.62990722
49199018,2020-06-10 6:13:51 PM PDT,6/10/20,6/10/20 20:13,Pacific Time (US & Canada),3057,vermfly,6/11/20 0:20,6/11/20 11:06,research,CC-BY-NC,https://www.inaturalist.org/observations/49199018,https://inaturalist-open-data.s3.amazonaws.com/photos/78096558/medium.jpeg?1591852806,NA,NA,NA,1,0,FALSE,2,"Carmichael, CA 95608, USA",1200,1200,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3475513,38.5782867
50512176,2020/06/21 8:46 AM PDT,6/21/20,6/21/20 10:46,Pacific Time (US & Canada),811913,abcdefgewing,6/21/20 22:35,6/23/20 17:36,research,CC-BY-NC,https://www.inaturalist.org/observations/50512176,https://inaturalist-open-data.s3.amazonaws.com/photos/80201948/medium.jpeg?1592795609,NA,NA,"Photos of older leaves (rounder edges), fresh leaves (prickly edges), and trunk bark. This is one of 3 common oaks in this part of the county (also Valley and Blue Oaks). The similar Coast Live Oak is not easily found here, but more to the west. That species has bigger leaves than Interior Live Oak. Canyon Live Oak grows in hills farther to the east.",1,0,FALSE,NA,"Rancho Cordova, CA, USA",8,8,NA,NA,FALSE,NA,NA,interior live oak,Quercus wislizeni,interior live oak,Plantae,51089,-121.2698095,38.63091175
50634874,2020-06-21 11:37:07 AM PDT,6/21/20,6/21/20 13:37,Pacific Time (US & Canada),1047255,tbuchloh,6/22/20 23:28,6/23/20 0:35,research,CC-BY-NC,https://www.inaturalist.org/observations/50634874,https://inaturalist-open-data.s3.amazonaws.com/photos/80411288/medium.jpeg?1592886510,NA,NA,NA,1,0,FALSE,2,"Folsom, CA, USA",56,56,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.186121,38.67618224
52326527,Tue Jul 07 2020 19:03:16 GMT-0700 (PDT),7/7/20,7/7/20 21:03,Pacific Time (US & Canada),3299578,brittney83,7/7/20 21:03,7/10/20 23:24,research,NA,https://www.inaturalist.org/observations/52326527,https://static.inaturalist.org/photos/83175545/medium.jpg?1594173827,NA,NA,NA,1,0,FALSE,3,"Cathay Way, Arcade, CA, US",7,7,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3672078,38.61016254
52494153,Thu Jul 09 2020 11:23:39 GMT-0700 (PDT),7/9/20,7/9/20 13:23,Pacific Time (US & Canada),2705415,cfavro,7/9/20 13:25,7/23/20 10:26,research,CC-BY-NC,https://www.inaturalist.org/observations/52494153,https://inaturalist-open-data.s3.amazonaws.com/photos/83450982/medium.jpg?1594319162,NA,NA,NA,1,0,FALSE,3,"Sutter Island, Courtland, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.57892,38.31843667
52494692,Mon Jun 15 2020 09:35:49 GMT-0700 (PDT),6/15/20,6/15/20 11:35,Pacific Time (US & Canada),1440010,jakekincaid,7/9/20 13:30,7/13/20 10:52,research,CC-BY-NC,https://www.inaturalist.org/observations/52494692,https://inaturalist-open-data.s3.amazonaws.com/photos/83451740/medium.jpg?1594319451,NA,NA,NA,1,0,FALSE,3,"Stone Lakes National Wildlife Refuge, Sacramento, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.486755,38.45678
53687390,Sat Jul 18 2020 14:18:40 GMT-0700 (PDT),7/18/20,7/18/20 16:18,Pacific Time (US & Canada),3326405,calychhin,7/19/20 21:56,12/31/20 0:09,research,NA,https://www.inaturalist.org/observations/53687390,https://static.inaturalist.org/photos/85399947/medium.jpg?1595213797,NA,NA,Consumnes River Perserve,2,0,FALSE,3,"Sacramento County, US-CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.440549,38.26984904
54072045,Thu Jul 23 2020 10:17:28 GMT-0700 (PDT),7/23/20,7/23/20 12:17,Pacific Time (US & Canada),2834554,yay4science,7/23/20 12:17,7/30/20 15:53,research,CC-BY-NC,https://www.inaturalist.org/observations/54072045,https://inaturalist-open-data.s3.amazonaws.com/photos/86019096/medium.jpg?1595524709,NA,NA,NA,1,0,FALSE,3,"Folsom Lake State Recreation Area, Folsom, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1912065,38.64929516
54852714,2020/07/29 6:19 AM PDT,7/29/20,7/29/20 8:19,Pacific Time (US & Canada),54252,simpylmare55,7/30/20 11:52,9/8/20 14:25,research,CC-BY,https://www.inaturalist.org/observations/54852714,https://inaturalist-open-data.s3.amazonaws.com/photos/87300759/medium.jpg?1596127146,NA,NA,NA,1,0,FALSE,NA,Effie Yeaw Nature Preserve,178,178,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3119915,38.6169693
54936268,Fri Jul 31 2020 08:21:01 GMT-0700 (PDT),7/31/20,7/31/20 10:21,Pacific Time (US & Canada),1416857,lindagal2,7/31/20 10:23,12/31/20 0:06,research,CC-BY-NC,https://www.inaturalist.org/observations/54936268,https://inaturalist-open-data.s3.amazonaws.com/photos/87443746/medium.jpg?1596209223,NA,NA,NA,1,0,FALSE,3,"American River Parkway - Ancil Hoffman Park, Carmichael, CA, US",6,6,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3066407,38.61247477
55061096,2020/07/29 6:21 AM PDT,7/29/20,7/29/20 8:21,Pacific Time (US & Canada),757838,rmoger,8/1/20 13:02,9/8/20 14:24,research,NA,https://www.inaturalist.org/observations/55061096,https://static.inaturalist.org/photos/87648398/medium.jpg?1596304957,NA,NA,NA,1,0,FALSE,NA,"Carmichael, CA, USA",NA,NA,NA,NA,FALSE,NA,NA,Valley Oak,Quercus lobata,valley oak,Plantae,49011,-121.312723,38.616855
55288451,Mon Aug 03 2020 08:59:33 GMT-0700 (PDT),8/3/20,8/3/20 10:59,Pacific Time (US & Canada),133657,janoutdoor,8/3/20 11:00,8/3/20 11:35,research,CC-BY-NC,https://www.inaturalist.org/observations/55288451,https://inaturalist-open-data.s3.amazonaws.com/photos/88028746/medium.jpg?1596470420,NA,NA,NA,1,0,FALSE,3,"Hussey Dr, Carmichael, CA, US",24,24,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2974944,38.64326777
55338663,2020/08/03 9:21 AM PDT,8/3/20,8/3/20 11:21,Pacific Time (US & Canada),757838,rmoger,8/3/20 19:01,9/8/20 14:24,research,NA,https://www.inaturalist.org/observations/55338663,https://static.inaturalist.org/photos/88110089/medium.jpg?1596499256,NA,NA,NA,1,0,FALSE,NA,"Sacramento County, CA, USA",NA,NA,NA,NA,FALSE,NA,NA,Valley Oak,Quercus lobata,valley oak,Plantae,49011,-121.4557949,38.2790033
55357779,2020-08-03 10:06:34 AM PDT,8/3/20,8/3/20 12:06,Pacific Time (US & Canada),1453589,resholes,8/3/20 23:06,12/31/20 0:05,research,CC-BY-NC,https://www.inaturalist.org/observations/55357779,https://inaturalist-open-data.s3.amazonaws.com/photos/88143592/medium.jpeg?1596514031,NA,NA,NA,1,0,FALSE,2,"Sacramento, CA 95864, USA",88,88,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3981711,38.58395138
55673848,2020/08/03 9:21 AM PDT,8/3/20,8/3/20 11:21,Pacific Time (US & Canada),757838,rmoger,8/7/20 0:22,9/8/20 14:23,research,NA,https://www.inaturalist.org/observations/55673848,https://static.inaturalist.org/photos/88668788/medium.jpg?1596777773,NA,NA,NA,1,0,FALSE,NA,"Sacramento County, CA, USA",NA,NA,NA,NA,FALSE,NA,NA,Valley Oak,Quercus lobata,valley oak,Plantae,49011,-121.4557949,38.2790033
55834756,Sat Aug 08 2020 13:18:20 GMT-0700 (PDT),8/8/20,8/8/20 15:18,Pacific Time (US & Canada),3262627,alexbinck,8/8/20 15:19,11/14/20 21:12,research,CC-BY-NC,https://www.inaturalist.org/observations/55834756,https://inaturalist-open-data.s3.amazonaws.com/photos/88934023/medium.jpg?1596918001,NA,NA,Acorns are slightly atypical.,1,0,FALSE,3,"Kadema Dr, Arcade, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3937843,38.56489727
55927061,2020/08/08 5:08 PM PDT,8/8/20,8/8/20 19:08,Pacific Time (US & Canada),1409922,voleman,8/9/20 11:19,12/30/20 23:15,research,CC-BY-NC,https://www.inaturalist.org/observations/55927061,https://inaturalist-open-data.s3.amazonaws.com/photos/89084302/medium.jpeg?1596989854,NA,NA,NA,1,0,FALSE,NA,"Lichtenberger North & South Park, Elk Grove, CA, US",165,165,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4269677,38.41805159
55990787,2020-08-09T19:36:44-07:00,8/10/20,8/9/20 21:36,UTC,3445069,shawnpark,8/9/20 21:36,8/12/20 13:07,research,CC-BY-NC,https://www.inaturalist.org/observations/55990787,https://inaturalist-open-data.s3.amazonaws.com/photos/89191276/medium.jpeg?1597027017,NA,NA,NA,1,0,FALSE,333,Carmichael,321,321,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3117003,38.6174581
56164351,Sun Jun 28 2020 15:45:57 GMT-0700 (PDT),6/28/20,6/28/20 17:45,Pacific Time (US & Canada),2521838,eiijahmm,8/11/20 16:14,4/26/21 13:53,research,CC-BY-NC,https://www.inaturalist.org/observations/56164351,https://inaturalist-open-data.s3.amazonaws.com/photos/89481732/medium.jpg?1597180474,NA,NA,NA,1,0,FALSE,3,"Bellone Way, Rancho Cordova, CA, US",12,12,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2889491,38.5787211
56224510,2020-08-11 3:49:54 PM PDT,8/11/20,8/11/20 17:49,Pacific Time (US & Canada),5692,justin2,8/12/20 9:30,8/12/20 14:26,research,CC-BY,https://www.inaturalist.org/observations/56224510,https://inaturalist-open-data.s3.amazonaws.com/photos/89584666/medium.jpeg?1597242627,NA,NA,NA,1,0,FALSE,2,"Carmichael, CA 95608, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3164278,38.61558333
56429441,Fri Aug 14 2020 09:46:37 GMT-0700 (PDT),8/14/20,8/14/20 11:46,Pacific Time (US & Canada),93143,andyparks,8/14/20 11:47,12/30/20 23:11,research,NA,https://www.inaturalist.org/observations/56429441,https://static.inaturalist.org/photos/89936172/medium.jpg?1597427750,NA,NA,NA,2,0,FALSE,3,"Cosumnes River Preserve, Galt, CA, US",13,13,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4380459,38.26560631
56431623,Fri Aug 14 2020 09:57:23 GMT-0700 (PDT),8/14/20,8/14/20 11:57,Pacific Time (US & Canada),93143,andyparks,8/14/20 12:11,12/30/20 23:10,research,NA,https://www.inaturalist.org/observations/56431623,https://static.inaturalist.org/photos/89936252/medium.jpg?1597427784,NA,NA,NA,1,0,FALSE,3,"Franklin Laguna, Elk Grove, CA, US",37,37,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4386622,38.26292349
56787539,2020/08/13 10:11 AM PDT,8/13/20,8/13/20 12:11,Pacific Time (US & Canada),757838,rmoger,8/17/20 17:32,8/17/20 18:38,research,NA,https://www.inaturalist.org/observations/56787539,https://static.inaturalist.org/photos/90520773/medium.jpg?1597703559,NA,NA,NA,1,0,FALSE,NA,"Del Dayo Riviera, Carmichael, CA 95608, USA",NA,NA,NA,NA,FALSE,NA,NA,Valley Oak,Quercus lobata,valley oak,Plantae,49011,-121.3378112,38.5877957
57271474,Sat Aug 22 2020 14:18:42 GMT-0700 (PDT),8/22/20,8/22/20 16:18,Pacific Time (US & Canada),3492472,genelletreaster,8/22/20 17:19,8/24/20 18:38,research,CC-BY-NC,https://www.inaturalist.org/observations/57271474,https://inaturalist-open-data.s3.amazonaws.com/photos/91336452/medium.jpg?1598134761,NA,NA,NA,1,0,FALSE,3,"California, US",109469,109469,obscured,NA,TRUE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2509507,38.29736558
57283063,Sat Aug 22 2020 17:26:45 GMT-0700 (PDT),8/22/20,8/22/20 19:26,Pacific Time (US & Canada),3094082,sarafrederich,8/22/20 19:27,8/23/20 0:40,research,NA,https://www.inaturalist.org/observations/57283063,https://static.inaturalist.org/photos/91355858/medium.jpg?1598142427,NA,NA,NA,2,0,FALSE,3,"Larchmont Community Park, Sacramento, CA, US",35,35,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3605549,38.56869765
